# wavelength	flux
6.869740612230854140e+02	2.527370819968072961e-16
6.869939943144626113e+02	2.632819539758536912e-16
6.870139274058398087e+02	2.881938546990927066e-16
6.870338604972170060e+02	3.009849257053594978e-16
6.870537935885940897e+02	2.994825274849467842e-16
6.870737266799712870e+02	3.084364598308127897e-16
6.870936597713484844e+02	3.250037890043964636e-16
6.871135928627256817e+02	3.780974817344109158e-16
6.871335259541028790e+02	3.853820180203571021e-16
6.871534590454800764e+02	3.805191489306109605e-16
6.871733921368572737e+02	3.595428279781114414e-16
6.871933252282343574e+02	3.608252093904748504e-16
6.872132583196115547e+02	3.539745127922004761e-16
6.872331914109887521e+02	3.274757223120601307e-16
6.872531245023659494e+02	3.053304429527904738e-16
6.872730575937431468e+02	3.212803909869441695e-16
6.872929906851202304e+02	2.946107910190340741e-16
6.873129237764974278e+02	2.814567928646484170e-16
6.873328568678746251e+02	2.459046760162376943e-16
6.873527899592518224e+02	2.478387169326152790e-16
6.873727230506290198e+02	2.792112291121384617e-16
6.873926561420062171e+02	3.028746032711246384e-16
6.874125892333834145e+02	2.991726457751497188e-16
6.874325223247604981e+02	2.809410821486685566e-16
6.874524554161376955e+02	2.935455941483025881e-16
6.874723885075148928e+02	3.564489342591467026e-16
6.874923215988920902e+02	4.026078623708717911e-16
6.875122546902692875e+02	3.539870065281724770e-16
6.875321877816463711e+02	3.745996062391650791e-16
6.875521208730235685e+02	3.498995166922988422e-16
6.875720539644007658e+02	3.765694607673437597e-16
6.875919870557779632e+02	3.489949384441904529e-16
6.876119201471551605e+02	3.297257329875431710e-16
6.876318532385323579e+02	2.935008072812165169e-16
6.876517863299095552e+02	3.281335757445011034e-16
6.876717194212867525e+02	3.084559945281588420e-16
6.876916525126638362e+02	3.010348477096882981e-16
6.877115856040410335e+02	2.877830172498947693e-16
6.877315186954182309e+02	2.749434800771772712e-16
6.877514517867954282e+02	2.994783452597697161e-16
6.877713848781725119e+02	3.009163689761911028e-16
6.877913179695497092e+02	3.155301754756103432e-16
6.878112510609269066e+02	3.111027871998713187e-16
6.878311841523041039e+02	3.053990261517384704e-16
6.878511172436813013e+02	3.423008105922601156e-16
6.878710503350584986e+02	3.599552800838650823e-16
6.878909834264356959e+02	3.800656157269154860e-16
6.879109165178128933e+02	3.361150348575803670e-16
6.879308496091899769e+02	3.464321873227133638e-16
6.879507827005671743e+02	3.942788550516222474e-16
6.879707157919443716e+02	4.027113592091144259e-16
6.879906488833215690e+02	3.733577500593718681e-16
6.880105819746986526e+02	3.475398681897055734e-16
6.880305150660758500e+02	3.143871045132906649e-16
6.880504481574530473e+02	3.354576314113926231e-16
6.880703812488302447e+02	3.178625071656546609e-16
6.880903143402074420e+02	3.150952505269748617e-16
6.881102474315846393e+02	2.971064941887800650e-16
6.881301805229618367e+02	2.952454569245439604e-16
6.881501136143390340e+02	2.954442449693527040e-16
6.881700467057161177e+02	2.673805081796008353e-16
6.881899797970933150e+02	3.106170667441801808e-16
6.882099128884705124e+02	3.212300719359213437e-16
6.882298459798477097e+02	2.774851083145322061e-16
6.882497790712249071e+02	3.251297057459617357e-16
6.882697121626019907e+02	3.304619369676051665e-16
6.882896452539791881e+02	3.627150987144768047e-16
6.883095783453563854e+02	3.711640670748812387e-16
6.883295114367335827e+02	3.384197320977205131e-16
6.883494445281107801e+02	3.759026076098382100e-16
6.883693776194879774e+02	3.549365039922649460e-16
6.883893107108651748e+02	3.571278046965914226e-16
6.884092438022422584e+02	3.805516273501822425e-16
6.884291768936194558e+02	3.383260290779305061e-16
6.884491099849966531e+02	3.585125712164541952e-16
6.884690430763738505e+02	3.592507339602067163e-16
6.884889761677510478e+02	3.054786207790007729e-16
6.885089092591281315e+02	3.038458588940497022e-16
6.885288423505053288e+02	7.912945264953823426e-16
6.885487754418825261e+02	3.402498261896022341e-16
6.885687085332597235e+02	2.992081417495955943e-16
6.885886416246369208e+02	2.718790207531296193e-16
6.886085747160141182e+02	2.900710385288858464e-16
6.886285078073913155e+02	3.190796405712998871e-16
6.886484408987683992e+02	3.154076998053932917e-16
6.886683739901455965e+02	3.308898209548665967e-16
6.886883070815227939e+02	3.361479103238456745e-16
6.887082401728999912e+02	3.452815460034276002e-16
6.887281732642771885e+02	3.576716792580674886e-16
6.887481063556542722e+02	3.518081730900383996e-16
6.887680394470314695e+02	3.889167659185881025e-16
6.887879725384086669e+02	3.635158624869873388e-16
6.888079056297858642e+02	3.996170684434556617e-16
6.888278387211630616e+02	3.658861253712008882e-16
6.888477718125402589e+02	3.764805223078820581e-16
6.888677049039174562e+02	3.766112300795552374e-16
6.888876379952946536e+02	3.623296193141372929e-16
6.889075710866717372e+02	3.874290848956339324e-16
6.889275041780489346e+02	3.597209960646104631e-16
6.889474372694261319e+02	3.654729850511776032e-16
6.889673703608033293e+02	3.306415608919822816e-16
6.889873034521804129e+02	3.308062029211048362e-16
6.890072365435576103e+02	3.440440573372686691e-16
6.890271696349348076e+02	3.347230685576659329e-16
6.890471027263120050e+02	3.141454618953067740e-16
6.890670358176892023e+02	3.100391520461363327e-16
6.890869689090663996e+02	3.094729105208968330e-16
6.891069020004435970e+02	3.252620546439702201e-16
6.891268350918207943e+02	3.422578501399665615e-16
6.891467681831978780e+02	3.254808273723782449e-16
6.891667012745750753e+02	3.598943731210015777e-16
6.891866343659522727e+02	3.537088356143382444e-16
6.892065674573294700e+02	3.787225920494845894e-16
6.892265005487065537e+02	3.825407518779109584e-16
6.892464336400837510e+02	3.855187609017794682e-16
6.892663667314609484e+02	3.603165661056486431e-16
6.892862998228381457e+02	3.814979749105021096e-16
6.893062329142153430e+02	3.683004074988920594e-16
6.893261660055925404e+02	3.570023644110589811e-16
6.893460990969697377e+02	3.818396997651600164e-16
6.893660321883469351e+02	3.759010194230621082e-16
6.893859652797240187e+02	3.792821896600440633e-16
6.894058983711012161e+02	3.500346713869451065e-16
6.894258314624784134e+02	3.440308489172474223e-16
6.894457645538556108e+02	3.377763046951624652e-16
6.894656976452328081e+02	3.673280666150033260e-16
6.894856307366098918e+02	3.473069870687698442e-16
6.895055638279870891e+02	3.190216982237517726e-16
6.895254969193642864e+02	3.122876539441820764e-16
6.895454300107414838e+02	3.097855450877724749e-16
6.895653631021186811e+02	3.226572430427060347e-16
6.895852961934958785e+02	3.532154124527830128e-16
6.896052292848730758e+02	3.391140079468934207e-16
6.896251623762501595e+02	3.450985604170410696e-16
6.896450954676273568e+02	3.376946718948708320e-16
6.896650285590045542e+02	3.690405290063351060e-16
6.896849616503817515e+02	3.606622614272468044e-16
6.897048947417589488e+02	3.511223675703380349e-16
6.897248278331360325e+02	3.606835166602669670e-16
6.897447609245132298e+02	3.786462002655540922e-16
6.897646940158904272e+02	3.650183401167388575e-16
6.897846271072676245e+02	3.512489460563933494e-16
6.898045601986448219e+02	4.031371520837873220e-16
6.898244932900220192e+02	3.676180430505399154e-16
6.898444263813992166e+02	3.792600079847378413e-16
6.898643594727763002e+02	3.817949658376331486e-16
6.898842925641534976e+02	3.751150787271285243e-16
6.899042256555306949e+02	3.858299661005566185e-16
6.899241587469078922e+02	3.610512877780529435e-16
6.899440918382850896e+02	4.170594885306714347e-16
6.899640249296621732e+02	3.785337566418060838e-16
6.899839580210393706e+02	3.462852271063647427e-16
6.900038911124165679e+02	3.639026653763069354e-16
6.900238242037937653e+02	3.617959620875874820e-16
6.900437572951709626e+02	3.345952989315285420e-16
6.900636903865481599e+02	3.257411576547609338e-16
6.900836234779253573e+02	3.189846405323093969e-16
6.901035565693025546e+02	3.547564036118550004e-16
6.901234896606796383e+02	3.155277137861073854e-16
6.901434227520568356e+02	3.418452656853149122e-16
6.901633558434340330e+02	3.677691060827267995e-16
6.901832889348112303e+02	3.700037642860408557e-16
6.902032220261883140e+02	3.876357079952047783e-16
6.902231551175655113e+02	3.596672094724598151e-16
6.902430882089427087e+02	3.839335652107726468e-16
6.902630213003199060e+02	3.919450145841406330e-16
6.902829543916971033e+02	3.635581082552316471e-16
6.903028874830743007e+02	3.953448724855213861e-16
6.903228205744514980e+02	3.815752931367186662e-16
6.903427536658286954e+02	3.578435475370213064e-16
6.903626867572057790e+02	3.533920452920651361e-16
6.903826198485829764e+02	3.688906835840098999e-16
6.904025529399601737e+02	3.778584066850483895e-16
6.904224860313373711e+02	3.794643017437037379e-16
6.904424191227144547e+02	3.747050353713186378e-16
6.904623522140916521e+02	3.700238813185381453e-16
6.904822853054688494e+02	3.541032088606239263e-16
6.905022183968460467e+02	3.785696231931663831e-16
6.905221514882232441e+02	3.578456386496098405e-16
6.905420845796004414e+02	3.610208740012905938e-16
6.905620176709776388e+02	3.467982114350456283e-16
6.905819507623548361e+02	3.334771889713732639e-16
6.906018838537319198e+02	3.557179183558866397e-16
6.906218169451091171e+02	3.467253401318021568e-16
6.906417500364863145e+02	3.270698347116477106e-16
6.906616831278635118e+02	3.490904943485525786e-16
6.906816162192407091e+02	3.469253722562521802e-16
6.907015493106177928e+02	3.493537363066914541e-16
6.907214824019949901e+02	3.595913206143417501e-16
6.907414154933721875e+02	3.538990739203356399e-16
6.907613485847493848e+02	3.645318520374392704e-16
6.907812816761265822e+02	3.717042623369926687e-16
6.908012147675037795e+02	3.756473065855798436e-16
6.908211478588809769e+02	3.589592222774532285e-16
6.908410809502580605e+02	3.834564474334520605e-16
6.908610140416352579e+02	3.614954506797694173e-16
6.908809471330124552e+02	3.618859063986740480e-16
6.909008802243896525e+02	3.799821035722721323e-16
6.909208133157668499e+02	3.823940034197991509e-16
6.909407464071439335e+02	3.640775512101353468e-16
6.909606794985211309e+02	3.847721278285544041e-16
6.909806125898983282e+02	3.816860426945721660e-16
6.910005456812755256e+02	3.817864690383810039e-16
6.910204787726527229e+02	3.763133391799177406e-16
6.910404118640299203e+02	3.599661591632813797e-16
6.910603449554071176e+02	3.646618186552836021e-16
6.910802780467842013e+02	3.614696426446577628e-16
6.911002111381613986e+02	3.491249050620347846e-16
6.911201442295385959e+02	3.462211437699490345e-16
6.911400773209157933e+02	3.291166898286877274e-16
6.911600104122929906e+02	3.525891904069660679e-16
6.911799435036700743e+02	3.535532991893986735e-16
6.911998765950472716e+02	3.809378214345710001e-16
6.912198096864244690e+02	3.550564915031994380e-16
6.912397427778016663e+02	3.528385357308140525e-16
6.912596758691788636e+02	3.512855008220232928e-16
6.912796089605560610e+02	3.659884045995818449e-16
6.912995420519332583e+02	3.763915044390815515e-16
6.913194751433104557e+02	3.685651052949090282e-16
6.913394082346875393e+02	3.747294140383318007e-16
6.913593413260647367e+02	3.918400354382403031e-16
6.913792744174419340e+02	3.769056799078445135e-16
6.913992075088191314e+02	3.594923501084110054e-16
6.914191406001962150e+02	3.585007656947518384e-16
6.914390736915734124e+02	3.445484125177994015e-16
6.914590067829506097e+02	3.836074839958593429e-16
6.914789398743278070e+02	3.167148569314638890e-16
6.914988729657050044e+02	3.493848912372826514e-16
6.915188060570822017e+02	3.573740265864464071e-16
6.915387391484593991e+02	3.518236314413257905e-16
6.915586722398365964e+02	3.751463660066177300e-16
6.915786053312136801e+02	3.705155839444192667e-16
6.915985384225908774e+02	3.537143148587157957e-16
6.916184715139680748e+02	3.823909858649245574e-16
6.916384046053452721e+02	3.718023858099761591e-16
6.916583376967223558e+02	3.314611711475692240e-16
6.916782707880995531e+02	3.608808753369772190e-16
6.916982038794767504e+02	3.539956886158818336e-16
6.917181369708539478e+02	3.710823283954711987e-16
6.917380700622311451e+02	3.329726485023853195e-16
6.917580031536083425e+02	3.596951615597192070e-16
6.917779362449855398e+02	3.601075342561340428e-16
6.917978693363627372e+02	3.562391877255828565e-16
6.918178024277398208e+02	3.457646194811585683e-16
6.918377355191170182e+02	4.024481966603143555e-16
6.918576686104942155e+02	3.554684142133610449e-16
6.918776017018714128e+02	3.567202230302844940e-16
6.918975347932486102e+02	3.565406520454665823e-16
6.919174678846256938e+02	3.755912700621630513e-16
6.919374009760028912e+02	3.589784393374440604e-16
6.919573340673800885e+02	4.030625337750901385e-16
6.919772671587572859e+02	3.762453912556801847e-16
6.919972002501344832e+02	3.534219296732354519e-16
6.920171333415116806e+02	3.831939466291420324e-16
6.920370664328888779e+02	3.599491390949974886e-16
6.920569995242659616e+02	3.699156463897468067e-16
6.920769326156431589e+02	3.657363858279940889e-16
6.920968657070203562e+02	3.726635006799785621e-16
6.921167987983975536e+02	3.558375882294659114e-16
6.921367318897747509e+02	3.487434225984151290e-16
6.921566649811518346e+02	3.606451090100649048e-16
6.921765980725290319e+02	3.696375019456921759e-16
6.921965311639062293e+02	3.791929600330067431e-16
6.922164642552834266e+02	3.661787487846976472e-16
6.922363973466606240e+02	3.722627482168088713e-16
6.922563304380378213e+02	3.904738242338783201e-16
6.922762635294150186e+02	3.474358419558709046e-16
6.922961966207921023e+02	3.810685292062441793e-16
6.923161297121692996e+02	3.614765512571338057e-16
6.923360628035464970e+02	3.529713081452961641e-16
6.923559958949236943e+02	3.560415378812969859e-16
6.923759289863008917e+02	3.558793575416773890e-16
6.923958620776779753e+02	3.480551024496526032e-16
6.924157951690551727e+02	3.474245922995401834e-16
6.924357282604323700e+02	3.564215380372589463e-16
6.924556613518095673e+02	3.423442210308068985e-16
6.924755944431867647e+02	3.430102536251447955e-16
6.924955275345639620e+02	3.615924888917892380e-16
6.925154606259411594e+02	3.715420025880342668e-16
6.925353937173183567e+02	3.613883539515009517e-16
6.925553268086954404e+02	3.903279492784933686e-16
6.925752599000726377e+02	3.253394522795255818e-16
6.925951929914498351e+02	3.540417725021683878e-16
6.926151260828270324e+02	3.822380170086063511e-16
6.926350591742041161e+02	3.894996569351970696e-16
6.926549922655813134e+02	3.492543422842870823e-16
6.926749253569585107e+02	3.833896641795169792e-16
6.926948584483357081e+02	3.627037696488072784e-16
6.927147915397129054e+02	3.740516818014099536e-16
6.927347246310901028e+02	3.782506358791863340e-16
6.927546577224673001e+02	3.815887927243155316e-16
6.927745908138444975e+02	3.656059956936761300e-16
6.927945239052215811e+02	3.439968352504592418e-16
6.928144569965987785e+02	3.784008783482055655e-16
6.928343900879759758e+02	3.691419612017688085e-16
6.928543231793531731e+02	3.626474419578148674e-16
6.928742562707302568e+02	3.780962111849900343e-16
6.928941893621074541e+02	3.701409836234960523e-16
6.929141224534846515e+02	3.876704363460422046e-16
6.929340555448618488e+02	3.780699531636251510e-16
6.929539886362390462e+02	3.350857310079887819e-16
